"Search Parameters"	"Id"	"Year"	"Mo"	"Dy"	"Hr"	"Mn"	"Sec"	"Tsu"	"Vol"	"Country"	"Area"	"Region"	"Location Name"	"Latitude"	"Longitude"	"Focal Depth (km)"	"Mag"	"Mw"	"Ms"	"Mb"	"Ml"	"Mfa"	"Unk"	"MMI Int"	"Deaths"	"Death Description"	"Missing"	"Missing Description"	"Injuries"	"Injuries Description"	"Damage ($Mil)"	"Damage Description"	"Houses Destroyed"	"Houses Destroyed Description"	"Houses Damaged"	"Houses Damaged Description"	"Total Deaths"	"Total Death Description"	"Total Missing"	"Total Missing Description"	"Total Injuries"	"Total Injuries Description"	"Total Damage ($Mil)"	"Total Damage Description"	"Total Houses Destroyed"	"Total Houses Destroyed Description"	"Total Houses Damaged"	"Total Houses Damaged Description"
	7484	2007	3	25	13	57	58.2			"GREECE"		130	"GREECE:  ARGOSTOLION, KEFALLINIA"	38.34	20.42	15	5.8	5.8	5.5	5.3				6								1		1										1		1		
	7457	2007	4	1	20	39	56.3	3037		"SOLOMON ISLANDS"		170	"SOLOMON ISLANDS"	-8.466	157.043	24	8.1	8.1	7.9	6.8					2	1						3	300	3	500	3	52	2						3	2500	4	500	3
	7501	2007	4	13	5	42	23			"MEXICO"		150	"MEXICO:  GUERRERO, ATOYAC"	17.302	-100.198	34	6	6	5.8	5.9				5								1	2	1										1	2	1		
	7502	2007	4	15	3	19	30.3			"JAPAN"		30	"JAPAN:  HONSHU:  W"	34.807	136.239	16	4.6		4.6	5.4									12	1		2	63	1							12	1		2	63	2		
	7503	2007	4	16	7	38	53.8			"ALBANIA"		130	"ALBANIA:  TIRANA"	41.172	19.897	14	4.5			4.5	5.2											1		1												1		
	7465	2007	4	21	17	53	46.3	3044		"CHILE"		160	"CHILE:  SOUTHERN"	-45.243	-72.648	37	6.2	6.2	6.3	6.1				7	2	1						1			2	1	10	1						1			2	1
	7526	2007	4	28	7	18	11.3			"UK"		120	"UNITED KINGDOM:  ENGLAND:  FOLKESTONE"	51.085	1.009	10	4.6			4.6	5			6					1	1		1									1	1		1				
	7522	2007	5	8	15	46	49.1			"USA"	"MT"	150	"MONTANA:  SHERIDAN"	45.394	-112.13	14	4.5	4.5		4.8	4.7			5								1												1				
	7523	2007	5	16	8	56	16.4			"LAOS"		60	"LAOS:  BOKEO;  THAILAND:  CHIANG RAI, CHIAN SAEN"	20.504	100.746	24	6.3	6.3	6.4	5.7												1												1				
	7524	2007	5	29	9	36	5.6			"INDONESIA"		170	"INDONESIA: LABUHA"	-1.065	127.343	24	6.1	6.1	5.8	6												1		2										1		2		
	7525	2007	6	2	21	34	57.7			"CHINA"		30	"CHINA:  YUNNAN PROVINCE:  NING'ER"	23.028	101.052	5	6.1	6.1	6.3	5.7					3	1			329	3	310	4					3	1			329	3	310	4				
	7534	2007	6	13	19	29	40.1			"GUATEMALA"		100	"GUATEMALA:  GUATEMALA CITY"	13.554	-90.618	23	6.7	6.7	6.5	5.9												1		2		2								1		2		
	7535	2007	6	18	14	29	48.2			"IRAN"		140	"IRAN:  QOM"	34.437	50.833	5	5.5	5.5	5.1	5.3												1		2		2								1		2		
	7554	2007	7	13	7	20	25.5			"ECUADOR"		160	"ECUADOR:  ZARUMA"	-3.987	-79.836	50	4.5			4.5												1																
	7521	2007	7	16	1	13	22	3104		"JAPAN"		30	"JAPAN:  HONSHU:  W COAST"	37.57	138.478	10	6.6	6.6							9	1			1088	4	12500	4			875	3	9	1			1088	4	12500	4			875	3
	7595	2007	7	20	10	6	52			"CHINA"		40	"CHINA:  XINJIANG:  TEKES"	42.913	82.378	10	5.6	5.6	5.3	5.5												2	2120	4										2	2120	4		
	7596	2007	7	20	11	42	22.3			"USA"	"CA"	150	"CALIFORNIA:  MONTCLAIR"	37.804	-122.193	5	4.2	4.2														1												1				
	7597	2007	7	21	22	44	13.5			"TAJIKISTAN"		40	"TAJIKISTAN:  RASHT, ASHT"	38.936	70.485	10	5.2	5.2	5	5.6					12	1											12	1										
	7598	2007	7	22	23	2	14.7			"INDIA"		60	"INDIA:  UTTARKASHI, CHAMOLI, MUZAFFARNAGAR"	30.881	78.239	19	4.3		4.3	5.1									3	1		1		1		1					3	1		1		1		
	7599	2007	7	26	5	40	16.1			"INDONESIA"		170	"INDONESIA:  MALUKU:  N"	2.872	127.464	25	6.9	6.9	6.8	6.4										2		1		1								2		1		1		
	7600	2007	8	1	17	8	51.4			"VANUATU"		170	"VANUATU ISLANDS:  LUGANVILLE"	-15.595	167.68	120	7.2	7.2		6.2												1		1		1								1		1		
	7531	2007	8	2	2	37	42.3	3155		"RUSSIA"		50	"RUSSIA:  TATAR STRAIT"	47.116	141.798	5	6.2	6.2	6.2	5.3					2	1			12	1		1	11	1	20	1	2	1			12	1		1	11	2	20	1
	7532	2007	8	2	3	21	42.8	3156		"USA"	"AK"	150	"ALASKA:  ALEUTIAN ISLANDS"	51.307	-179.971	21	6.7	6.7	6.6	6.3																												
	7601	2007	8	6	8	48	40			"USA"	"UT"	150	"UTAH:  HUNTINGTON"	39.465	-111.237	2	4.2			4.2	3.9				9	1				1							9	1				1						
	7533	2007	8	8	17	4	58			"INDONESIA"		60	"INDONESIA:  JAVA"	-5.968	107.655	289	7.5	7.5																														
	7537	2007	8	15	23	40	57.8	3168		"PERU"		160	"PERU:  ICA, PISCO, LIMA"	-13.386	-76.603	39	8	8	7.9	6.7				8	514	3			1090	4		4	52154	4	23632	4	514	3			1090	4		4	52154	4	23632	4
	7614	2007	8	17	0	38	56			"USA"	"UT"	150	"UTAH"	39.464	-111.207	0	1.6				1.6				3	1			6	1							3	1			6	1						
	7615	2007	8	20	19	15	53.5			"INDIA"		60	"INDIA:  MAHARASHTRA:  SATARA"	17.2	73.7	5	4.4			4.4	4											1												1				
	7616	2007	8	25	4	24	21.9			"IRAN"		140	"IRAN:  HADJI ABAD, ORZUIYEH"	28.154	56.652	10	5			5	4.5								4	1											4	1						
	8136	2007	9	2	1	5	18.1	3598		"SOLOMON ISLANDS"		170	"SOLOMON ISLANDS:  SANTA CRUZ ISLANDS"	-11.61	165.762	35	7.2	7.2	7.3	5.9																												
	7617	2007	9	9	18	36	37.6			"INDONESIA"		60	"INDONESIA:  SITUBONDO"	-7.783	114.338	35	4.8			4.8									13	1		1									13	1		1				
	7695	2007	9	10	1	49	14.2			"COLOMBIA"		160	"COLOMBIA:  NARINO, EL CHARCO, ISCUANDE, LA TOLA"	2.982	-77.967	31	6.8	6.8	6.7	6.1									5	1		1	35	1							5	1		1	35	1		
	7574	2007	9	12	11	10	26.8	3228		"INDONESIA"		60	"INDONESIA:  SUMATRA"	-4.438	101.367	34	8.4	8.4	8.5	6.9					25	1			161	3		3	56425	4		4	25	1			161	3		3	56425	4		4
	7575	2007	9	12	23	49	3.7			"INDONESIA"		60	"INDONESIA:  SUMATRA"	-2.625	100.841	35	7.9	7.9	8.1	6.6																												
	8957	2007	9	28	13	38	57.8			"JAPAN"		30	"JAPAN:  VOLCANO ISLANDS"	22.013	142.668	260	7.5	7.5		6.7																												
	7594	2007	9	30	5	23	34	3248		"NEW ZEALAND"		170	"NEW ZEALAND:  AUCKLAND ISLANDS"	-49.418	163.954	10	7.4	7.4																														
	7696	2007	10	15	12	29	36			"NEW ZEALAND"		170	"NEW ZEALAND:  SOUTH ISLAND:  FIORDLAND"	-44.785	167.583	26	6.8	6.8	6.8	6												1												1				
	7697	2007	10	26	6	50	6.6			"PAKISTAN"		60	"PAKISTAN:  GHANCHE"	35.304	76.753	10	4.8		4.8	5.3					1	1			12	1							1	1			12	1						
	7698	2007	10	31	3	4	54.8			"USA"	"CA"	150	"CALIFORNIA:  SAN JOSE"	37.434	-121.774	10	5.6	5.6	5.1	5.3												1												1				
	7699	2007	11	6	9	38	5.7			"INDIA"		60	"INDIA:  GUJARAT"	21.181	70.724	10	5.1	5.1		5					1	1			5	1		1		2		2	1	1			5	1		1		2		
	7700	2007	11	7	4	12	38.6			"PHILIPPINES"		170	"PHILIPPINES:  BOHOL ISLAND:  MABINI"	9.721	124.647	72	5.1			5.1					1	1											1	1										
	7701	2007	11	7	7	10	21.9			"BANGLADESH"		60	"BANGLADESH:  CHITTAGONG, BANDARBAN, RANGAMATI"	22.15	92.388	29	5.1		5.1	5.1									10	1		1									10	1		1				
	7634	2007	11	14	15	40	50.5	3293		"CHILE"		160	"CHILE:  TOCOPILLA, MARIA ELENA"	-22.247	-69.89	40	7.7	7.7	7.4	6.7				8	2	1			65	2		3		4			2	1			65	2		3		4		
	7702	2007	11	16	3	13	0.1			"ECUADOR"		160	"PERU-ECUADOR:  GUAYAQUIL"	-2.312	-77.838	123	6.8	6.8		6.3												1												1				
	7703	2007	11	20	5	20	3.4			"IRAN"		140	"IRAN:  WESTERN:  QAL' EH-YE TOL, KHUZESTAN"	31.68	49.93	7	4.8			4.8	4.9								30	1		1		1		1					30	1		1		1		
	7674	2007	11	25	16	2	17.9			"INDONESIA"		60	"INDONESIA:  SUMBAWA ISLAND"	-8.277	118.339	35	6.5	6.5		6.2	6.3				3	1				3		2		3			3	1				3		2		3		
	7704	2007	11	25	23	12	17			"INDIA"		60	"INDIA:  BADAUN, MEERUT, NOIDA, REWARI"	28.555	77.057	10	4.7			4.7												1		1		1								1		1		
	7675	2007	11	29	19	0	20.4	5441		"MARTINIQUE"		90	"MARTINIQUE"	14.944	-61.274	156	7.4	7.4		6.9					1	1			102	3		1					1	1			102	3		1				
	7708	2007	12	9	2	3	29.4			"BRAZIL"		160	"BRAZIL:  MINAS GERAIS"	-15.048	-44.231	10	4.6			4.6					1	1			6	1		2	76	2			1	1			6	1		2	76	2		
	7694	2007	12	9	7	28	20.8	3599		"KERMADEC ISLANDS (NEW ZEALAND)"		170	"KERMADEC ISLANDS"	-25.996	-177.514	153	7.8	7.8		7																												
	7723	2007	12	15	18	22	27.1			"CHILE"		160	"CHILE:  OFF CENTRAL COAST, VINA DEL MAR, VALPARAISO"	-32.689	-71.695	25	5.9	5.9	5.7	5.5	6								4	1		1		1							4	1		1		1		
	7724	2007	12	20	7	55	15.8			"NEW ZEALAND"		170	"NEW ZEALAND:  OFF COAST NORTH ISLAND"	-39.011	178.291	20	6.6	6.6	6.5	6.3	6.9			7	1	1						1	3	1			1	1						1	3	1		
	7725	2007	12	20	9	48	29.9			"TURKEY"		140	"TURKEY:  CENTRAL:  YENIYAPAN, ABAZLAR, SUYUGUZEL"	39.417	33.212	10	5.7	5.7	5.6	5.2	5.7											1		1		1								1		1		
	7726	2007	12	26	23	47	10.7			"TURKEY"		140	"TURKEY:  CENTRAL:  ANKARA"	39.446	33.162	8	5.6	5.6	5.5	5.2	5.5											3	2214	4	2214	4								3	2214	4		
	7745	2008	1	1	6	32	27.9			"KYRGYZSTAN"		40	"KYRGYZSTAN:  OSH"	40.288	72.985	6	5.6	5.6	5.4	5.8												3	5385	4										3	5385	4		
	7746	2008	1	5	1	56	45.4			"GUATEMALA"		100	"GUATEMALA:  COLOMBA, FLORES, COSTA CUCA"	14.129	-91.479	66	5.6	5.6		5.4												1												1				1
	7747	2008	1	7	3	12	26.8			"INDONESIA"		170	"INDONESIA: NEW GUINEA: MANOKWARI,"	-0.795	134.012	12	5.9	5.9	5.6	6									6	1		1			22	1					6	1		1			22	1
	7748	2008	1	9	22	24	3.8			"ALGERIA"		15	"ALGERIA:  ORAN"	35.616	-0.57	10	4.6			4.6	5.3				1	1						2					1	1						2				2
	7749	2008	1	12	22	44	47.3			"BANGLADESH"		60	"INDIA-BANGLADESH:  RANGAMATI, BANGLADESH"	22.761	92.333	34	5			5												1				2								1				2
	7750	2008	1	22	17	14	57.9			"INDONESIA"		60	"INDONESIA:  SUMATRA:  NIAS ISLAND:  GUNUNGSITOLI"	1.011	97.442	20	6.1	6.1		5.9					1	1			5	1		1					1	1			5	1		1				2
	7764	2008	2	3	7	34	12.1			"CONGO"		10	"CONGO:  BUKAVU"	-2.296	28.9	10	5.9	5.9	5.8	6.1					38	1			717	3		3	99	2	815	3	38	1			717	3		3	99	2	815	3
	7765	2008	2	6	6	9	40.4			"INDIA"		60	"INDIA:  WEST BENGAL"	23.433	87.111	10	4.3			4.3					1	1			50	1		2					1	1			50	1		2				3
	7766	2008	2	9	7	12	5.8			"MEXICO"		150	"MEXICO:  BAJA CALIFORNIA"	32.456	-115.315	3	5.1	5.1		5.1	5.5											1												1				
	7767	2008	2	13	20	55	31.5			"IRAN"		140	"IRAN:  NASIRABAD"	31.73	51.2	14	4.9		4.9	4.5	4.2								10	1		1									10	1		1			70	2
	7768	2008	2	14	2	7	46.7			"RWANDA"		10	"RWANDA:  GISENYI"	-2.404	28.918	10	4.9		4.9	5.4					1	1			109	3		1			5	1	1	1			109	3		1			5	1
	7769	2008	2	15	10	36	19			"LEBANON"		140	"LEBANON-SYRIA:  BAALBEC"	33.327	35.305	10	5			5	5.3								10	1		1				1					10	1		1				1
	7870	2008	2	20	8	8	30.5			"INDONESIA"		60	"INDONESIA:  SUMATERA:  ACEH PROVINCE"	2.768	95.964	26	7.4	7.4	7.5	6.5					3	1			25	1							3	1			25	1						
	7871	2008	2	21	14	16	2.7			"USA"	"NV"	150	"NEVADA:  WELLS"	41.153	-114.867	7	6	6	5.8	5.7				8					3	1		2			720	3					3	1		2			720	3
	7743	2008	2	25	8	36	33	3382		"INDONESIA"		60	"INDONESIA:  SUMATRA:  PADANG"	-2.486	99.972	25	6.5	6.5	6.6	6.4												1				2								1				2
	7872	2008	2	27	0	56	47.8			"UK"		120	"UNITED KINGDOM:  ENGLAND:  LINCOLNSHIRE"	53.403	-0.332	18	4.8			4.8	5.3								1	1		1									1	1		1				1
	7873	2008	2	29	4	46	0			"BRAZIL"		160	"BRAZIL:  SOBRAL"	-3.7	-40.35	10	4.3			4.3												1												1				
	7874	2008	3	9	11	10	41			"INDIA"		60	"INDIA:  GUJARAT"	23.33	70.592	10	4.5			4.5												1												1				1
	7875	2008	3	20	22	32	57.9			"CHINA"		40	"CHINA:  XINJIANG PROVINCE"	35.49	81.467	10	7.2	7.2	7.3	6.3												3	2200	4										3	2200	4		
	7876	2008	3	29	12	51	24.7			"PERU"		160	"PERU:  OFF COAST"	-12.178	-77.164	51	5.3	5.3		5.4									1	1		1	5	1							1	1		1	5	1		
	7800	2008	4	9	12	46	12.7	3505		"NEW CALEDONIA"		170	"NEW CALEDONIA:  LOYALTY ISLANDS"	-20.071	168.892	33	7.3	7.3	7.3	6.3																												
	8127	2008	4	15	3	3	4.6			"GUATEMALA"		100	"GUATEMALA"	13.564	-90.599	33	6.1	6.1	5.8	5.6												1												1			8	1
	7823	2008	4	18	9	36	59.1			"USA"	"IL"	150	"ILLINOIS:  WEST SALEM"	38.452	-87.886	14	5.3	5.3	4.8	5.1												1				1								1				1
	8128	2008	4	26	6	40	10.6			"USA"	"NV"	150	"NEVADA:  FALLON"	39.52	-119.93	1	5	5	4.8	4.8	4.7											1				1								1				1
	8138	2008	4	28	18	33	34.2	3601		"VANUATU"		170	"VANUATU ISLANDS"	-19.941	168.953	32	6.4	6.4	6.2	6.2																												
	8129	2008	5	1	0	15	27.4			"IRAN"		140	"IRAN:  LORESTAN, BOROUJERD"	33.86	48.59	16	4.5			4.5	4.7								100	1		1									100	2		1				
	8130	2008	5	7	16	45	20.2			"JAPAN"		30	"JAPAN:  HONSHU:  E COAST"	36.158	141.521	39	6.8	6.8	6.7	6.1									6	1		1									6	1		1				
	7843	2008	5	12	6	28	0.5	3586		"CHINA"		30	"CHINA:  SICHUAN PROVINCE"	30.98	103.396	10	7.9	7.9	8.1	6.9				9	87652	4			374171	4	86000	4	5360000	4	5360000	4	87652	4			374171	4	86000	4	5360000	4	21000000	4
	8122	2008	5	21	19	23	57.3			"BRAZIL"		160	"BRAZIL:  ALCANTARAS"	-3.91	-40.44	10																1												1				
	7879	2008	5	24	19	20	42.4			"COLOMBIA"		160	"COLOMBIA:  META, QUETAME"	4.33	-73.764	9	5.6	5.6							6	1						1				2	6	1						1				2
	7881	2008	5	25	8	21	48.7			"CHINA"		30	"CHINA:  SICHUAN PROVINCE"	32.57	105.424	10	6	6	6	5.8					8	1			927	3		4	400000	4	400000	4	8	1			927	3		4	400000	4		
	8123	2008	5	26	15	1	33.6			"COSTA RICA"		100	"PANAMA-COSTA RICA"	8.423	-82.968	13	5.6	5.6	5.2	5.3												1												1				
	8124	2008	5	27	8	37	51.5			"CHINA"		30	"CHINA:  SICHUAN PROVINCE"	32.71	105.54	10	5.7	5.7	5.2	5.5												3	20000	4	20000	4								3	20000	4		
	7880	2008	5	29	15	46	0.4			"ICELAND"		120	"ICELAND: REYKJAVIK"	64.004	-21.012	10	6.3	6.3	6.2	6									30	1		1									30	1		1				
	8125	2008	6	6	20	2	56.8			"ALGERIA"		15	"ALGERIA:  ORAN"	35.883	-0.658	4	5.5	5.5	5.3	5.5					1	1			30	1		2		2		2	1	1			30	1		2		2		
	8126	2008	6	6	21	16	33.8			"INDIA"		60	"INDIA:  MANPUR"	24.702	84.964	11	3.8			3.8									2	1		1									2	1		1				
	7925	2008	6	8	12	25	29.7			"GREECE"		130	"GREECE:  ACHAIA, ILEIA"	37.963	21.525	16	6.3	6.3	6.3	6.2					2	1			240	3		3	1156	4			2	1			240	3		3	1156	4		
	7907	2008	6	13	23	43	45.3	5888		"JAPAN"		30	"JAPAN:  HONSHU:  TOKYO"	39.03	140.881	8	6.9	6.9	7	6.5					23	1			357	3		3			614	3	23	1			357	3		3			614	3
	8120	2008	7	1	0	17	33.2			"PERU"		160	"PERU:  CENTRAL:  OXAPAMPA, HUANCABAMBA"	-10.368	-75.512	33	5.5	5.5	5	5.4									45	1		1	60	1	25	1					45	1		1	60	2	25	1
	8121	2008	7	3	23	10	2			"IRAN"		140	"IRAN:  NE:  KATKAN"	35.5	58.8	10	5	5	4.2	4.9												1		2		2								1		2		
	8955	2008	7	5	2	12	4.4			"RUSSIA"		50	"RUSSIA:  SEA OF OKHOTSK"	53.882	152.886	633	7.7	7.7		6.8																												
	8163	2008	7	8	9	13	7.4			"PERU"		160	"PERU:  AREQUIPA"	-15.986	-71.748	123	6.2	6.2		5.8					1	1						1				2	1	1						1				2
	7971	2008	7	19	2	39	28.7	3558		"JAPAN"		30	"JAPAN:  OFF EAST COAST OF HONSHU ISLAND"	37.552	142.214	22	6.9	6.9	7	6.2																												
	8164	2008	7	23	15	26	19.9			"JAPAN"		30	"JAPAN:  HONSHU:  N"	39.802	141.464	108	6.8	6.8		6.6					1	1			200	3		2	90	2	90	2	1	1			200	3		2			90	2
	8165	2008	7	24	7	9	30			"CHINA"		30	"CHINA:  SICHUAN PROVINCE"	32.747	105.542	10	5.6	5.6	5.4	5.6					1	1			17	1		3	1200	4	1200	4	1	1			17	1		3	1200	4		
	8166	2008	7	29	18	42	15.7			"USA"	"CA"	150	"CALIFORNIA:  LOS ANGELES"	33.953	-117.761	15	5.4	5.4	5.5	5.5				6					8	1		1				1					8	1		1				1
	8167	2008	8	1	8	32	43			"CHINA"		30	"CHINA:  SICHUAN PROVINCE"	32.036	104.722	7	5.7	5.7	5.6	5.9									231	3		2	540	3	540	3					231	3		2	540	3	2450	4
	8168	2008	8	5	9	49	17.2			"CHINA"		30	"CHINA:  SICHUAN PROVINCE"	32.756	105.494	6	6	6	6	5.9					4	1			29	1		1					4	1			29	1		1				1
	8169	2008	8	11	7	19	26.4			"VENEZUELA"		160	"VENEZUELA:  CARIACO-CUMANA"	10.514	-64.171	13	5.2	5.2	4.5	5.1												1			50	1								1			50	1
	8170	2008	8	15	10	25	16.5			"PHILIPPINES"		170	"PHILIPPINES:  LUZON:  LEGASPI"	12.897	124.319	10	6	6	5.6	5.8												1												1				
	8171	2008	8	19	21	35	17.2			"CHINA"		30	"CHINA:  YUNNAN PROVINCE"	25.051	97.919	46	5			5												3	5	1	5	1								3	5	1	2420	4
	8172	2008	8	21	12	24	29.5			"CHINA"		30	"CHINA:  YUNNAN PROVINCE"	25.044	97.684	1	6	6	5.9	5.6					5	1			127	3		3					5	1			127	3		3				
	8173	2008	8	25	11	25	19.3			"NEW ZEALAND"		170	"NEW ZEALAND:  NORTH ISLAND"	-39.715	176.851	32	5.5	5.5	5.1	5.4	5.9											2												1				
	8174	2008	8	25	13	21	58.8			"CHINA"		40	"CHINA:  TIBET (XIZANG PROVINCE)"	30.901	83.52	12	6.7	6.7	6.5	6.2				8								2			700	3								2			700	3
	10114	2008	8	26	8	7	8.5	3588		"ATLANTIC OCEAN"		70	"ATLANTIC OCEAN:  SOUTH"	-52.533	26.417	10	5			5																												
	8175	2008	8	27	1	35	32.1			"RUSSIA"		40	"RUSSIA: LAKE BAYKAL (BAIKAL)"	51.607	104.158	16	6.2	6.2	6.2	5.8				8								1												1				
	8132	2008	8	30	8	30	54			"CHINA"		30	"CHINA:  SICHUAN PROVINCE"	26.272	101.937	17	5.9	5.9	5.8	5.7					43	1			589	3		4	392000	4	392000	4	43	1			589	3		4	392000	4		
	8176	2008	9	3	2	22	47			"TURKEY"		140	"TURKEY:  ADIYAMAN"	37.507	38.503	6	4.1		4.1	4.6	5.1											1												1				
	8185	2008	9	9	3	7	27.5			"INDONESIA"		60	"INDONESIA:  SUMATRA:  SOUTHERN"	-3.935	103.058	25	5.4			5.4					2	1						2					2	1						2			113	3
	8133	2008	9	10	11	0	34			"IRAN"		140	"IRAN:  HORMOZGAN PROVINCE"	26.743	55.828	12	6.1	6.1	6	6.1					7	1			45	1		3		3		3	7	1			45	1		3		3		3
	8134	2008	9	11	0	20	50.9	3589		"JAPAN"		30	"JAPAN:  HOKKAIDO"	41.892	143.754	25	6.8	6.8	7	6.1																												
	8186	2008	9	16	21	47	14.5			"INDIA"		60	"INDIA:  MAHARASHTRA"	17.438	73.915	10	5			5					1	1			20	1		3					1	1			20	1		3			1500	4
	8160	2008	10	5	15	52	49.4			"KYRGYZSTAN"		40	"KYRGYZSTAN: NURA"	39.533	73.824	27	6.6	6.6	6.9	6.4					74	2			140	3		2		2			74	2			140	3		2		2		
	8161	2008	10	6	8	30	45.5			"CHINA"		40	"CHINA:  TIBET (XIZANG PROVINCE)"	29.807	90.35	12	6.3	6.3	6.2	6					9	1			19	1		2		3			9	1			19	1		2		3		
	8162	2008	10	11	9	6	10.7			"RUSSIA"		40	"RUSSIA:  CAUCASUS:  CHECHNYA"	43.372	46.254	16	5.7	5.7	5.5	5.6					13	1			100	2		3			1027	4	13	1			100	2		3			1027	4
	8177	2008	10	28	23	9	57.6			"PAKISTAN"		60	"PAKISTAN:  QUETTA"	30.639	67.351	15	6.4	6.4	6.6	6.3				6	215	3			320	3		4	3487	4	3487	4	215	3			320	3		4	3487	4	4125	4
	8206	2008	10	29	11	32	43.1			"PAKISTAN"		60	"PAKISTAN:  ZIARAT"	30.598	67.455	14	6.4	6.4	6.6	6.2									1	1		2		2		2					1	1		2		2		
	8207	2008	11	10	1	22	2.5			"CHINA"		40	"CHINA:  QINGHAI PROVINCE"	37.565	95.833	19	6.3	6.3	6.4	6.4									3	1	4	2		2		2					3	1	4	2		2		1
	8191	2008	11	16	17	2	32.7	3623		"INDONESIA"		170	"INDONESIA:  MINAHASSA PENINSULA"	1.271	122.091	30	7.3	7.3	7	6.5					6	1			77	2		3			1000	3	6	1			77	2		3			1000	3
	8192	2008	11	19	6	11	20.7			"PANAMA"		100	"PANAMA:  PASO CANOA, DAVID, PUERTO ARMUELLES"	8.267	-82.967	32	6.1	6.1	5.9	5.9												1												1				
	8208	2008	11	22	22	27	55.1			"CZECH REPUBLIC"		110	"CZECH REPUBLIC:  KARVINA"	49.914	18.455		4.1				4.1				2	1			3	1		1					2	1			3	1		1				
	8253	2008	12	7	13	36	21.3			"IRAN"		140	"IRAN:  S"	26.99	55.8	15	5.4	5.4	5.2	5.7									5	1		1									5	1		1				1
	8254	2008	12	9	18	53	11.1			"CHINA"		30	"CHINA:  SICHUAN PROVINCE"	32.518	105.395	25	4.5		4.5	5.5					2	1			3	1							2	1			3	1						
	8255	2008	12	10	10	53	50			"ARGENTINA"		160	"ARGENTINA:  POTRERILLOS"	-32.938	-69.259	10	4.1			4.1	4.8											1												1				
	8256	2008	12	25	20	20	51.5			"MYANMAR (BURMA)"		60	"MYANMAR (BURMA)"	23.97	97.569	35	4.7			4.7									19	1		3	30	1	30	1					19	1		3	30	1	5400	4
	9834	2008	12	25	20	20	51.5			"CHINA"		30	"CHINA:  YUNNAN PROVINCE:  SIMAO"	23.97	97.569	35	4.8	4.8		4.7									19	1		2	30	1	5400	4					19	1		2	30	1	5400	4
	8257	2008	12	29	3	37	41.7			"AFGHANISTAN"		40	"AFGHANISTAN; PAKISTAN:  MANSEHRA, SHANGLA"	36.401	71.075	158	5.8	5.8		5.9												1												1				1
	8204	2009	1	3	19	43	50.6	3647		"INDONESIA"		170	"PAPUA NEW GUINEA:  NEAR NORTH COAST"	-0.414	132.885	17	7.6	7.6	7.5	6.6					5	1			250	3		3			840	3	5	1			250	3		3			840	3
	8211	2009	1	3	22	33	40.2	3649		"INDONESIA"		170	"PAPUA NEW GUINEA:  NEAR NORTH COAST"	-0.691	133.305	23	7.3	7.3	7.4	6.7																												
	8210	2009	1	8	19	21	35.6			"COSTA RICA"		100	"COSTA RICA:  LA PAZ"	10.165	-84.197	14	6.1	6.1	6	5.7					23	1	17	1	100	2		3	518	3			23	1	17	1	100	2		3	518	3		
	8250	2009	1	15	17	49	39	3691		"RUSSIA"		50	"RUSSIA:  KURIL ISLANDS"	46.857	155.154	36	7.4	7.4	7.5	6.9																												
	8258	2009	1	21	18	17	3.3			"PERU"		160	"PERU:  PACCHA"	-11.779	-75.626	10	4.6			4.6	4.2											2	50	1	500	3								2	50	1	500	3
	8251	2009	2	11	17	34	50.8	3692		"INDONESIA"		170	"INDONESIA:  KEPULAUAN TALAUD"	3.884	126.397	22	7.2	7.2	7.2	6.6									64	2		2			597	3					64	2		2			597	3
	8278	2009	2	20	3	48	48.2			"PAKISTAN"		60	"PAKISTAN; INDIA:  KASHMIR"	34.204	73.899	10	5.4	5.4		5.5									44	1		1									44	1		1				2
	8279	2009	2	20	10	2	29.1			"CHINA"		40	"CHINA:  XINJIANG PROVINCE"	40.657	78.692	17	5.5			5.5												3	5613	4	331	3								3	331	3	5613	4
	8259	2009	3	19	18	17	40.9	4312		"TONGA"		170	"TONGA ISLANDS"	-23.046	-174.659	34	7.6	7.6	7.6	7																												
	8298	2009	3	26	4	44	11.6			"INDIA"		60	"INDIA:  CHAIBASA"	22.399	85.903	10	4.1			4.1									5	1		1									5	1		1				1
	8299	2009	3	31	17	50	34.1			"NICARAGUA"		100	"NICARAGUA:  SAN JUAN DEL RIO COCO"	13.452	-86.06	36	4.4			4.4	4.9											1	3	1	10	1								2	3	1	10	1
	8264	2009	4	6	1	32	39			"ITALY"		130	"ITALY:  L'AQUILA"	42.334	13.334	9	6.3	6.3	6.2	5.6					309	3			1500	4	2500	4	15000	4			309	3			1500	4	2500	4	15000	4		
	8277	2009	4	7	17	47	37			"ITALY"		130	"ITALY:  L'AQUILA"	42.275	13.464	15	5.5	5.5	5.4	5.4					1	1						1				1	1	1						1				1
	8317	2009	4	9	1	46	58.2			"INDIA"		60	"INDIA:  JAISALMER"	27.143	70.749	44	5.2			5.2									6	1		2									6	1		2				2
	8318	2009	4	16	21	27	51.3			"AFGHANISTAN"		40	"AFGHANISTAN:  NANGARHAR"	34.185	70.076	6	5.4			5.4					19	1			51	2		2	200	3	200	3	19	1			51	2		2	200	3		
	8379	2009	5	17	19	50	6.2			"SAUDI ARABIA"		140	"SAUDI ARABIA: WESTERN"	25.212	37.597	10	4.6			4.6												1		2										1		2		
